candidate_id,program_id,score,timestamp,is_scholarship,hs_id
4619,68,5265,22379,0,264
25165,1,6299,22380,1,133
11924,2,6784,22381,1,1490
76797,28,5854,22382,1,643
53338,1,7165,22383,0,1387
19824,1,9777,22384,0,26
61666,4,6575,22385,1,694
76495,1006,6832,22386,0,583
5005,1,6656,22387,0,217
73450,53,6269,22388,0,352
73204,16,7587,22389,0,548
61327,10,7166,22390,0,978
26207,3,5494,22391,1,53
65713,183,6347,22392,0,512
68567,5,6554,22393,1,331
11711,6,9843,22394,0,1682
30098,5,9319,22395,0,1102
49972,9,5287,22396,0,1477
28647,25,3741,22397,1,597
9966,15,6764,22398,1,1532
65279,2,7323,22399,0,836
10393,27,7681,22400,0,884
65142,1,6542,22401,0,1273
57703,199,8155,22402,0,1127
46220,1743,8258,22403,1,207
17873,20,2682,22404,0,1118
2267,3,7566,22405,1,888
45942,179,6155,22406,1,1253
56131,57,4662,22407,0,612
48435,3,6207,22408,0,1494
71104,14,8996,22409,1,1376
74366,2,8907,22410,0,1459
38620,29,7593,22411,0,1378
48480,1,6526,22412,0,1013
28656,124,4926,22413,0,16
21696,51,7958,22414,0,999
62977,1,6846,22415,0,1668
69,1,7187,22416,0,1716
62315,22,7272,22417,1,1327
50923,24,7169,22418,0,1208
47466,1171,6659,22419,0,1227
54633,3,6386,22420,0,844
7351,1,5337,22421,0,382
18962,6,5906,22422,0,841
67992,5,8405,22423,0,712
25438,1599,5460,22424,1,1155
65414,8,9349,22425,0,1427
18880,1,6103,22426,0,1688
71973,1,8733,22427,1,782
53999,1,5810,22428,1,369
63784,2,5418,22429,0,1600
9065,1,6733,22430,1,1164
41337,2,6805,22431,0,1368
54356,1,4179,22432,1,1657
34536,2,8141,22433,1,1423
47586,77,7481,22434,0,1560
69431,40,4612,22435,1,964
43483,23,6294,22436,0,112
64016,584,5165,22437,1,575
63848,68,9617,22438,0,1118
37088,13,9211,22439,0,1564
65081,1,8513,22440,0,161
47086,66,6899,22441,0,44
23131,2,8162,22442,1,1744
9245,290,7496,22443,0,1350
67738,32,4491,22444,0,447
1451,1,6542,22445,1,1581
72275,6,4305,22446,1,149
44875,31,8123,22447,0,611
29194,2,5957,22448,1,180
51835,12,8456,22449,0,1551
14885,6,4333,22450,0,854
17545,15,5295,22451,1,1026
10936,1018,7138,22452,0,64
56955,1,5679,22453,0,1367
12563,12,5981,22454,1,149
36858,101,7302,22455,0,519
56510,11,5671,22456,0,235
73722,4,5061,22457,0,460
2752,95,8598,22458,0,1461
60309,27,4624,22459,0,1304
67106,1,4786,22460,1,850
79673,54,6373,22461,0,854
58529,1,7274,22462,0,385
67749,1,8020,22463,0,853
25122,3,5488,22464,0,307
54249,405,5132,22465,0,1552
56266,1,7770,22466,0,703
5055,420,5260,22467,0,1232
16771,45,7682,22468,1,1219
76194,1681,7978,22469,0,1093
75535,2,8144,22470,1,292
29679,1033,6379,22471,0,1103
57148,1,7585,22472,1,1291
37525,1802,8223,22473,0,323
38117,1376,4961,22474,0,1376
602,1,5594,22475,1,1416
29769,7,5554,22476,1,737
74009,16,6725,22477,0,1131
54590,1,4991,22478,0,1306
19192,1,6443,22479,0,516
71878,2,4324,22480,0,964
29437,1930,6970,22481,0,896
77501,6,6947,22482,1,1667
28226,7,4853,22483,1,819
48473,101,9152,22484,0,108
5264,604,8274,22485,0,1178
32584,727,5724,22486,0,717
77267,1,6221,22487,0,66
21147,2,7122,22488,0,987
79163,6,2721,22489,1,1405
31180,5,7301,22490,0,1717
2679,3,8157,22491,0,1164
62864,2,8295,22492,0,203
36429,1,6100,22493,0,1018
56091,23,6192,22494,0,64
31847,1,7791,22495,1,93
9178,1,7298,22496,0,142
55726,1,6248,22497,0,557
41022,6,7200,22498,0,1426
25939,62,7653,22499,0,1404
71858,3,8123,22500,0,539
39264,7,4369,22501,0,777
68952,59,8065,22502,1,1147
26304,1,6876,22503,0,1190
21571,221,6439,22504,0,908
45585,1513,6367,22505,0,241
45741,1361,5776,22506,0,1246
11073,16,5344,22507,0,26
70713,36,8021,22508,0,1544
70850,1,7458,22509,0,1675
28669,10,8511,22510,1,699
28887,35,6522,22511,0,1345
37267,125,6372,22512,0,1169
18995,1,8646,22513,1,1100
63733,10,4031,22514,1,333
66565,345,6734,22515,0,933
7440,39,5751,22516,1,1532
68188,447,8752,22517,0,859
48034,13,8108,22518,0,734
16330,35,4078,22519,0,1677
9828,171,5483,22520,1,1362
29471,1,7963,22521,0,1778
33919,1,7100,22522,0,183
55087,6,6181,22523,1,483
67821,6,8725,22524,1,788
62642,2,8952,22525,0,146
77786,15,7074,22526,0,589
7684,2,8656,22527,1,1123
13403,2,5200,22528,1,868
66559,1,6965,22529,0,454
26070,12,6917,22530,1,1285
41218,1,5686,22531,0,1060
41408,744,5313,22532,0,782
10653,204,8559,22533,0,1038
29841,3,7584,22534,1,1386
5730,3,7926,22535,1,723
69984,37,4098,22536,0,1436
37806,804,6001,22537,0,301
24679,1,5961,22538,0,1101
6258,467,6395,22539,1,781
44849,1,8967,22540,0,711
35846,1967,5568,22541,0,1598
65894,1,7643,22542,0,1594
20408,158,8356,22543,1,1287
46374,29,8635,22544,0,624
79961,153,5016,22545,1,590
55583,245,5669,22546,1,189
24304,1228,4832,22547,1,232
16200,1,7310,22548,1,523
4414,1,4397,22549,0,100
50309,40,4732,22550,0,1743
50957,845,7270,22551,0,366
33167,1,5612,22552,0,51
21701,2,7056,22553,0,754
24355,799,7785,22554,0,1688
2409,1,4473,22555,0,915
17481,83,6065,22556,1,536
33437,250,7798,22557,0,930
77287,451,7828,22558,0,1290
3605,50,9200,22559,0,1067
43708,310,4055,22560,1,886
54645,1,5293,22561,0,123
55633,2,7317,22562,0,1650
12942,1,7301,22563,0,625
59269,116,6151,22564,1,1172
52455,16,5860,22565,0,1492
48524,1,6493,22566,1,1146
64188,345,8318,22567,1,320
66315,3,7779,22568,0,1073
43327,35,7590,22569,0,1183
68881,19,6389,22570,1,456
39189,10,8215,22571,1,954
72063,743,6976,22572,1,977
6438,11,3970,22573,0,577
65711,1,8453,22574,1,334
21840,61,6861,22575,0,493
1351,23,7660,22576,0,1003
64551,121,6263,22577,0,129
72511,13,3477,22578,1,1442
8463,27,7852,22579,0,631
4214,31,5423,22580,1,1501
13961,129,7973,22581,0,211
10585,10,4897,22582,0,1242
65025,7,5574,22583,0,704
65738,274,8202,22584,0,1181
77414,2,6130,22585,0,1285
43493,1,5282,22586,0,900
67018,1,7335,22587,0,867
53223,1,6263,22588,0,527
30028,17,6816,22589,0,962
12014,662,7244,22590,1,1693
61745,2169,8695,22591,1,63
58221,46,4200,22592,0,24
2441,1,8750,22593,0,406
58672,3,3510,22594,0,247
73464,1302,8306,22595,0,904
4296,52,7026,22596,0,45
33425,23,6283,22597,0,736
37639,69,7799,22598,0,1061
6470,134,3773,22599,0,740
7206,485,6249,22600,1,690
45964,474,7960,22601,0,1081
40934,1,4068,22602,0,786
50789,1726,8975,22603,1,265
3566,501,5789,22604,0,754
6466,1,5704,22605,0,1272
67530,82,8007,22606,0,678
52372,8,7108,22607,1,1145
69528,23,7439,22608,0,1183
74357,65,5203,22609,1,566
38567,1,6335,22610,0,1264
39249,175,6278,22611,0,1294
68115,61,4445,22612,0,714
30484,1,7001,22613,1,717
32454,126,7156,22614,1,376
1869,1,8318,22615,0,315
22481,107,5144,22616,0,796
73484,219,8127,22617,1,309
31235,10,5194,22618,1,306
22452,197,4036,22619,1,1619
8316,15,7572,22620,0,1347
51337,2,6927,22621,1,592
13615,1,5552,22622,0,719
29191,5,8288,22623,1,1179
42487,83,7070,22624,0,761
20013,1,7458,22625,0,1141
21894,7,6766,22626,0,1382
48101,90,7382,22627,0,1205
43351,3,8449,22628,0,1367
61282,1,8055,22629,0,613
24100,502,5662,22630,0,522
1926,4,6486,22631,0,1368
11151,2,4132,22632,0,1082
51697,28,8248,22633,0,744
9189,21,6648,22634,0,171
70647,22,7766,22635,1,1071
55157,7,7080,22636,1,71
45519,13,8041,22637,0,581
19234,43,6779,22638,0,841
5087,1,6874,22639,0,1474
17487,22,6173,22640,0,930
17615,1,6668,22641,1,1221
72307,1,6670,22642,0,860
8948,3,7499,22643,0,952
32768,1,7822,22644,1,1395
7173,827,7469,22645,1,585
41957,257,4009,22646,0,1041
74918,22,8751,22647,0,551
71879,326,4187,22648,0,1217
64910,2,6499,22649,1,303
31619,15,4477,22650,1,1789
36930,16,7960,22651,1,1382
8251,25,8889,22652,0,767
66712,13,8689,22653,0,414
15883,55,4283,22654,0,1029
78764,2,7950,22655,0,1364
38900,7,6291,22656,1,1028
58347,16,6852,22657,0,1590
1045,10,7382,22658,0,1469
48886,4,4077,22659,0,790
57623,75,6417,22660,0,1742
39951,72,7347,22661,0,844
18043,124,6882,22662,1,1800
10737,12,5945,22663,0,1753
43174,62,7623,22664,0,184
67943,1,6162,22665,0,974
55890,27,6971,22666,1,870
22142,1,8661,22667,0,249
65316,120,6206,22668,0,1621
33077,2,4756,22669,1,1204
6384,1,8356,22670,1,50
30572,1224,7830,22671,0,691
46905,13,5859,22672,1,524
29033,2282,6505,22673,1,1698
37737,2,5362,22674,0,1744
66769,1,4999,22675,0,1255
9409,425,8130,22676,1,529
49177,12,5726,22677,0,1005
29294,55,6796,22678,0,310
75645,2,4431,22679,1,1381
17178,872,8139,22680,0,858
2,32,3816,22681,0,1136
17818,8,8776,22682,0,63
55643,3,7558,22683,0,759
13273,17,4793,22684,0,1008
52717,2,7236,22685,0,755
65518,6,6582,22686,1,110
38922,5,8042,22687,1,1330
19804,4,7194,22688,0,1620
18635,4,6288,22689,0,318
5755,4,6146,22690,1,483
41374,4,3686,22691,1,1719
44488,1345,5593,22692,1,931
66076,46,8324,22693,0,105
18229,20,7859,22694,0,1153
58509,20,5634,22695,0,784
79531,115,6462,22696,0,915
30172,23,6115,22697,0,1728
18342,3,6963,22698,0,793
52102,1907,4392,22699,1,771
7223,146,8850,22700,1,1689
14833,1,6301,22701,0,569
26706,1,9012,22702,1,1476
45415,3,7827,22703,0,61
32526,3,8543,22704,1,1009
1477,202,5777,22705,0,1704
1710,955,6809,22706,0,498
13605,8,6877,22707,0,1587
78401,10,5571,22708,0,1002
68059,20,7273,22709,0,1394
74918,71,4377,22710,0,551
31338,1915,8334,22711,0,247
20647,5,9354,22712,0,974
406,1,5835,22713,0,1727
55292,1,6406,22714,0,1766
51855,1,6241,22715,1,702
36855,549,6719,22716,0,406
2877,1,8616,22717,0,564
48920,1,7349,22718,0,518
45180,619,7229,22719,0,322
24347,416,5705,22720,0,1623
5710,3,9837,22721,0,657
8620,1,7615,22722,0,312
42828,551,5708,22723,0,83
64188,21,6448,22724,1,320
13674,5,5800,22725,0,1216
52870,33,5150,22726,0,604
68004,1873,4614,22727,0,1759
47833,1245,8109,22728,0,1339
36501,904,7033,22729,0,1619
60827,117,6766,22730,0,480
12855,4,9140,22731,0,1348
32476,977,8122,22732,0,155
10825,30,6160,22733,1,656
24977,4,6761,22734,0,251
22662,3,6744,22735,0,1089
14616,2,7149,22736,1,1447
27336,2,5787,22737,0,438
25734,1,7042,22738,1,302
2585,38,7644,22739,0,1530
40374,2,6195,22740,0,1065
46106,25,7300,22741,0,1180
46080,147,7048,22742,0,1584
79184,1,5911,22743,0,1266
50774,2,6502,22744,0,88
10216,1198,7771,22745,0,1459
16226,4,9279,22746,0,1557
21042,1,5877,22747,0,1235
10530,121,7140,22748,0,1681
72236,704,8649,22749,0,929
56416,1,4015,22750,1,1174
40054,7,5544,22751,1,1460
76784,5,6712,22752,0,689
26086,91,8483,22753,0,1436
72714,1,7510,22754,1,100
28333,2,6229,22755,0,388
13461,19,4985,22756,0,424
19912,25,4786,22757,0,383
54195,74,5087,22758,0,224
79346,395,6327,22759,0,28
53660,31,7357,22760,1,1493
43005,23,9067,22761,1,941
76777,2474,7592,22762,1,1034
53064,1,5346,22763,0,1195
15753,2,5273,22764,0,1086
34991,1286,6323,22765,0,208
13194,124,5800,22766,0,1145
18868,36,8201,22767,1,957
77011,1779,6765,22768,0,1519
27037,7,5493,22769,0,765
41662,2,6943,22770,0,897
6287,370,3918,22771,1,173
16316,3,5229,22772,1,428
38181,3,7718,22773,0,955
50729,97,5652,22774,1,1003
37120,430,8213,22775,0,1468
12466,1,8415,22776,0,309
73670,1,6601,22777,0,1331
31207,25,8925,22778,0,189
46443,11,7342,22779,0,1229
9175,4,6735,22780,1,1664
70703,1,8762,22781,0,1725
50431,3,8070,22782,0,609
55424,2,6592,22783,0,1163
5414,1,5717,22784,1,251
41230,46,8164,22785,1,485
11480,10,5799,22786,0,1254
25516,10,7808,22787,0,1522
70258,1522,7071,22788,0,1543
59151,4,5168,22789,0,944
13970,2,8688,22790,1,803
75204,1,7008,22791,0,1220
12968,17,6361,22792,0,1232
1110,7,7396,22793,0,1072
29957,3,5678,22794,0,430
68472,219,2828,22795,0,232
48474,1,8021,22796,0,1615
37233,42,8306,22797,0,1408
9632,1,6998,22798,0,219
11973,287,8188,22799,0,234
31566,1,6735,22800,0,908
69087,3,7413,22801,1,297
10663,25,8751,22802,1,1489
18217,31,9037,22803,0,509
13517,110,6348,22804,0,1009
39160,1,5882,22805,0,855
13712,20,4381,22806,0,750
70608,3,7111,22807,0,1432
20514,895,6119,22808,0,927
74384,35,7096,22809,0,1245
75048,3,6784,22810,0,1652
16834,1,6547,22811,0,1258
8691,77,6088,22812,0,581
60878,9,8456,22813,0,607
573,3,5810,22814,0,385
39401,14,7030,22815,0,106
22211,9,5543,22816,0,1600
55265,774,5658,22817,0,1112
23941,2108,7569,22818,1,1284
57537,29,5493,22819,0,1727
56892,1,4864,22820,0,1371
24760,3,5603,22821,0,591
69290,2,4815,22822,0,756
43305,2,7759,22823,0,1010
41438,19,3302,22824,0,1486
27055,8,4590,22825,0,1346
79464,37,4053,22826,0,1621
52964,1,5884,22827,1,1726
36238,1,6260,22828,0,48
54527,410,8162,22829,0,884
35950,1,5788,22830,0,534
42783,701,7356,22831,0,1555
17571,33,6624,22832,0,1523
58941,5,4693,22833,0,875
6888,204,8367,22834,0,1280
69488,1,3536,22835,0,464
5224,58,8552,22836,0,1576
61834,1,6054,22837,0,413
43032,611,8694,22838,1,613
60906,10,5392,22839,0,1055
56373,3,7657,22840,0,989
65605,2,7435,22841,0,1150
69601,1059,6617,22842,0,1218
56551,1,8130,22843,1,1603
42026,60,8147,22844,1,680
790,1,6371,22845,0,1342
34905,2,4906,22846,1,723
15207,600,7801,22847,0,326
43149,9,6531,22848,1,1626
34767,25,7802,22849,0,204
41994,1,7086,22850,0,520
8109,29,7213,22851,0,357
63117,3,8511,22852,0,407
72473,2,4365,22853,0,1377
25645,7,5766,22854,0,1507
2651,1,7603,22855,0,389
67496,157,9992,22856,0,195
70947,10,8650,22857,0,910
23472,2080,4053,22858,0,242
47662,3,8475,22859,0,1566
70072,1,5844,22860,0,1704
20598,2,6921,22861,0,1025
8211,64,5595,22862,0,479
21527,2,6214,22863,1,764
47794,321,7184,22864,1,587
14487,7,6242,22865,0,1263
71972,2,6978,22866,0,1554
51172,77,5302,22867,0,1437
9464,15,5593,22868,1,1693
14399,1,6287,22869,0,312
31362,2488,8847,22870,1,807
29543,1082,7824,22871,0,652
66110,3,8018,22872,0,1373
55858,1,5988,22873,0,305
67624,1,5806,22874,1,1220
45590,649,5375,22875,0,861
63096,1820,4694,22876,0,1303
40408,17,9336,22877,1,746
42691,2,8690,22878,0,1024
46191,1,4305,22879,0,1551
53569,2,7830,22880,1,1133
36009,6,6260,22881,1,1116
4211,5,3832,22882,0,1004
45397,1,9317,22883,0,1552
64831,36,8110,22884,1,78
25367,19,7178,22885,0,804
62524,77,5326,22886,0,1208
62010,15,7149,22887,0,1602
28491,1,8110,22888,1,664
59273,2,5625,22889,0,566
6989,5,9606,22890,1,130
21339,20,6465,22891,0,597
64109,267,5940,22892,0,581
78517,1,2584,22893,0,1292
31808,3,8119,22894,0,939
17267,135,5657,22895,0,1650
35226,1,4372,22896,0,776
72856,2,5098,22897,1,1679
12352,1,8409,22898,0,140
32144,174,5954,22899,0,1537
7365,14,8129,22900,0,32
5322,93,7363,22901,1,1088
12232,93,5817,22902,1,1180
16881,15,5898,22903,0,1358
69150,12,7166,22904,1,1337
1313,3,4342,22905,0,321
38461,5,7780,22906,1,542
74574,166,3639,22907,0,937
13315,7,10000,22908,0,1175
14857,1,6197,22909,0,684
18087,1,7213,22910,1,371
9334,247,5012,22911,0,819
57224,4,6497,22912,1,1040
23236,80,6414,22913,0,1416
25764,1029,5534,22914,0,1559
78888,5,7929,22915,1,703
65378,27,8250,22916,0,1237
59523,1,5526,22917,0,297
8611,4,6359,22918,0,874
25457,2,6842,22919,0,1684
44146,3,8796,22920,0,1640
58951,94,4208,22921,1,38
79406,470,7499,22922,0,418
23582,1,7094,22923,0,964
40122,4,6406,22924,0,718
6603,2,5086,22925,0,1231
58359,33,5404,22926,0,1700
49609,28,4359,22927,0,244
74743,2,7493,22928,0,27
46690,49,8340,22929,1,1014
36493,4,7484,22930,0,1217
39737,23,8080,22931,0,334
8329,14,7779,22932,0,646
61678,34,5711,22933,0,1343
72963,17,8811,22934,0,642
15538,653,6106,22935,1,1425
23710,6,4013,22936,1,978
54295,30,7799,22937,0,939
10754,28,8374,22938,1,1313
1401,1,7145,22939,1,864
42417,2,2529,22940,0,1130
52208,129,9037,22941,0,1213
27644,32,5176,22942,0,761
411,68,9071,22943,0,1528
208,133,7497,22944,0,761
62229,2,7041,22945,1,1036
17827,1,7591,22946,0,1410
4581,11,7640,22947,1,419
52785,1,7392,22948,0,1369
30283,12,7838,22949,0,626
67915,11,5045,22950,0,671
51424,11,5759,22951,0,616
48187,207,7728,22952,0,382
53354,2,5717,22953,0,113
52394,89,5617,22954,0,1319
14031,1471,6983,22955,0,991
62911,36,9073,22956,0,1331
37629,105,8329,22957,0,1455
39832,17,4308,22958,0,744
8877,18,7118,22959,0,516
35145,1,6196,22960,0,126
36618,264,5041,22961,1,1116
22806,5,5827,22962,0,1288
25002,1,8631,22963,0,1223
71948,5,6041,22964,1,1652
25067,5,8043,22965,0,1057
10066,200,5960,22966,0,1027
49807,8,9803,22967,0,1143
55354,19,8471,22968,1,1514
13465,90,7981,22969,0,784
11384,58,6909,22970,0,1180
10416,598,6485,22971,0,1761
63941,1,7507,22972,1,1078
31432,100,7455,22973,0,825
49902,1,5753,22974,0,115
68840,1562,6142,22975,0,284
51722,1,7686,22976,0,1160
56622,19,4965,22977,1,830
29496,3,5730,22978,0,653
54290,2,5893,22979,1,1233
50519,47,7665,22980,0,1708
50100,25,7850,22981,0,316
15073,2,6885,22982,0,316
350,213,7502,22983,1,254
67285,15,6441,22984,1,1421
77405,1,8145,22985,0,228
8111,3,5728,22986,0,1028
27558,1,9504,22987,0,1575
77931,3,4971,22988,1,998
12258,20,6294,22989,0,641
2349,49,5078,22990,0,192
61016,2,5430,22991,0,771
13503,1,8028,22992,0,441
35947,364,6353,22993,0,506
24935,1269,5656,22994,1,1583
46145,1,7505,22995,1,1476
46356,91,4796,22996,1,286
32145,2,7511,22997,0,1261
49453,1,6064,22998,0,1776
59659,1,7411,22999,0,551
44100,76,5710,23000,0,749
8765,41,4878,23001,0,1766
54230,3,7206,23002,0,1116
4798,1,7513,23003,1,1789
2453,1,8696,23004,0,1702
34760,1843,4710,23005,0,258
59630,1,5811,23006,0,1555
46738,888,8243,23007,0,1098
51106,16,7865,23008,1,900
55177,1,5961,23009,0,1212
37333,5,5515,23010,0,245
69200,144,5162,23011,1,1694
56061,7,5284,23012,0,815
58337,653,4876,23013,0,715
6012,100,6100,23014,0,331
28810,4,5788,23015,0,1080
21517,4,8462,23016,1,642
42563,51,5903,23017,0,570
5547,5,6953,23018,0,1396
27676,157,4798,23019,1,69
24671,1,5269,23020,0,1301
2017,4,7788,23021,0,1684
10019,2,7771,23022,0,1105
7759,17,6014,23023,1,263
31807,4,7620,23024,1,341
33350,1,7629,23025,1,1516
56432,18,5881,23026,1,769
44538,455,4224,23027,1,1441
60767,6,8551,23028,0,710
17382,13,5757,23029,0,741
48106,3,4819,23030,1,47
34014,548,8617,23031,0,1700
41939,6,5143,23032,0,192
5245,6,6975,23033,0,664
25755,1,8015,23034,0,1075
59176,8,6794,23035,0,716
78789,2,4488,23036,0,1428
3279,3,5316,23037,1,944
55144,137,7240,23038,1,1249
37611,2,6477,23039,1,781
33968,1035,7878,23040,0,1429
58665,1,5370,23041,0,1344
26561,4,8814,23042,1,1072
34316,1,8478,23043,0,51
45590,21,3765,23044,0,861
52359,1,8880,23045,0,629
59392,6,8363,23046,0,67
28022,3,9887,23047,1,808
33248,48,4831,23048,0,523
45845,434,7227,23049,0,115
48348,2,7132,23050,1,1315
11409,1,8572,23051,0,892
47315,45,7756,23052,0,957
46168,5,6604,23053,0,814
23707,56,7663,23054,0,1343
16870,1,5152,23055,1,1181
75279,3,4861,23056,1,1397
54346,3,4719,23057,0,619
31892,40,7279,23058,0,1672
67461,14,8226,23059,0,93
55581,9,4251,23060,0,826
78669,1562,5368,23061,1,78
63714,1,7508,23062,0,886
48836,9,8266,23063,1,1345
5313,2,6172,23064,0,321
25354,1,7147,23065,1,1035
78696,2358,10000,23066,0,859
69251,67,6584,23067,0,1413
47900,46,5898,23068,0,442
56489,609,6899,23069,0,275
36238,77,4102,23070,0,48
27273,7,8620,23071,0,286
48152,1,5118,23072,1,627
46955,362,5053,23073,0,1493
51163,2347,5492,23074,0,378
66819,3,5649,23075,0,103
19508,161,6064,23076,0,1499
79455,1936,5941,23077,1,784
32956,110,5351,23078,0,666
27772,130,8292,23079,1,1373
24864,46,7424,23080,0,894
7421,22,7839,23081,1,1185
31215,13,5479,23082,1,1189
71642,42,5517,23083,1,1081
68754,36,6429,23084,0,1102
33004,1,7459,23085,0,1769
68747,1,4461,23086,1,90
7530,3,8421,23087,0,880
19160,1,6538,23088,0,1456
38469,2342,7121,23089,1,1200
41871,33,2736,23090,0,698
76762,10,5899,23091,0,1108
997,30,8856,23092,0,399
19250,129,7691,23093,0,540
78293,724,6593,23094,0,625
44326,1,5186,23095,0,711
59716,5,6569,23096,0,938
40571,18,3435,23097,0,1272
58400,22,5128,23098,0,1558
4953,1137,5117,23099,0,1555
73213,3,5680,23100,1,1673
20690,17,6780,23101,0,1590
78332,16,7227,23102,0,1269
65998,1,6734,23103,0,1200
77874,5,7442,23104,0,1297
12160,1,7782,23105,0,815
69071,40,8544,23106,0,1478
66086,5,6388,23107,0,1443
39806,1445,7684,23108,1,171
6577,19,5256,23109,1,832
48529,195,8022,23110,0,1034
54121,26,6613,23111,0,75
31791,7,6496,23112,0,1041
13121,43,8272,23113,1,1372
3598,2,6857,23114,1,683
13773,1,6335,23115,0,371
70256,1,7430,23116,0,1446
28985,4,7611,23117,0,913
63077,578,6336,23118,1,1108
13966,3,7511,23119,1,1745
12175,3,5985,23120,0,977
69721,22,6955,23121,1,30
12211,1,5284,23122,0,1565
79947,6,6165,23123,1,1099
32680,1,6488,23124,0,1387
10206,1,7161,23125,0,971
55206,8,7964,23126,0,1215
44990,38,6149,23127,1,70
38565,5,3681,23128,0,1141
9701,3,6205,23129,0,448
11181,94,4280,23130,0,1697
43666,38,9370,23131,0,809
20050,100,7270,23132,0,1290
19237,3,6972,23133,0,863
45706,1,3693,23134,0,791
33107,201,5439,23135,0,133
8615,94,7316,23136,1,1030
74521,1218,6514,23137,0,114
27831,1,7483,23138,0,1440
21897,16,5514,23139,0,1247
69009,622,6520,23140,1,1335
26519,2225,7610,23141,0,612
23161,1602,8770,23142,0,1614
35159,538,4215,23143,0,1731
17491,21,4885,23144,1,1560
27616,265,7854,23145,0,1414
77691,5,7748,23146,0,1336
63740,161,6744,23147,0,1646
284,240,5559,23148,0,1482
24400,7,4380,23149,0,1779
69445,2342,7363,23150,0,1487
33472,2,8169,23151,0,448
23926,20,5356,23152,1,1652
40470,2337,4835,23153,1,1058
60147,3,6737,23154,0,1630
31390,9,7824,23155,0,199
50510,13,5889,23156,1,1786
45794,2,6550,23157,0,1003
17975,101,5690,23158,0,974
24106,12,8141,23159,1,1605
77766,31,4284,23160,0,218
44540,51,6844,23161,0,328
52467,1,8389,23162,0,329
68124,1,8508,23163,1,568
69291,36,7245,23164,0,51
352,6,6028,23165,0,1044
44398,9,7896,23166,1,1609
38532,9,7659,23167,0,796
48204,2,8121,23168,0,248
20486,75,6511,23169,1,1616
68002,1,4739,23170,0,698
14828,63,5989,23171,0,1778
38064,1,4212,23172,0,754
53674,4,5818,23173,0,1341
73926,11,7979,23174,1,1626
6345,14,7984,23175,1,39
51234,1001,7837,23176,0,989
68603,1534,6144,23177,1,52
50650,398,6464,23178,0,1097
43439,5,6170,23179,0,907
16343,1,7416,23180,1,1446
5175,73,7996,23181,1,1693
79454,8,9662,23182,0,519
62944,1,7788,23183,0,820
17284,1,6990,23184,0,269
29643,31,8434,23185,0,384
78239,53,9211,23186,0,262
6485,27,5770,23187,1,1474
79862,2,7619,23188,0,1791
35784,3,5789,23189,0,1076
76129,170,5767,23190,0,592
69700,1,6274,23191,0,36
35813,15,7103,23192,1,473
63340,1303,6030,23193,0,872
62474,1,5061,23194,1,1651
75944,16,9095,23195,1,542
55460,827,8038,23196,0,416
16822,255,6256,23197,1,1036
60770,80,8143,23198,0,1412
33119,6,7823,23199,1,1057
28290,7,6271,23200,0,711
72096,1,7021,23201,0,1360
17671,30,8037,23202,0,127
37826,178,9162,23203,0,1729
16397,21,6069,23204,1,724
22316,3,7395,23205,0,448
50544,53,4453,23206,1,90
2863,27,7421,23207,0,768
28589,5,7620,23208,0,922
32536,5,7708,23209,0,758
2618,268,7860,23210,0,870
20411,1,5977,23211,0,1365
34790,3,5367,23212,0,1646
55610,480,6306,23213,0,179
15680,2,6133,23214,0,1008
67730,2,6263,23215,0,1626
39549,15,7405,23216,0,79
24655,5,6582,23217,1,1328
12049,499,8805,23218,0,1742
27918,121,6897,23219,0,1669
54786,16,5821,23220,0,1539
4608,1743,6636,23221,0,1047
32455,1,6054,23222,1,459
62244,61,5260,23223,1,1518
38061,5,2839,23224,1,1319
15078,5,5233,23225,0,1579
79887,4,7003,23226,0,814
24062,1,6962,23227,0,956
24566,37,5538,23228,1,762
71498,19,8550,23229,0,1375
10229,1,6987,23230,0,1402
42704,1958,5439,23231,0,40
4579,21,8175,23232,0,1204
25837,51,6939,23233,1,664
5376,8,9140,23234,1,1783
34623,6,7916,23235,0,1237
11498,2037,7874,23236,0,1738
65183,42,8754,23237,1,479
29042,13,9331,23238,0,481
39428,1,5728,23239,0,322
737,2,7627,23240,0,907
53367,1,4861,23241,0,1155
49785,840,6987,23242,1,300
7151,2,5065,23243,1,1572
75927,559,7483,23244,0,1671
20056,460,6160,23245,0,1040
29973,17,7249,23246,1,640
20211,1,6247,23247,0,538
42948,1091,4519,23248,0,379
53573,225,6961,23249,0,661
13913,1,5886,23250,0,1771
79943,1,7792,23251,0,647
32826,1822,6907,23252,0,1755
15692,210,8111,23253,0,1344
4453,240,4506,23254,1,204
12335,3,7266,23255,0,632
27882,56,6433,23256,1,1254
7267,3,6747,23257,0,52
64929,1,7233,23258,0,1037
50438,325,8201,23259,0,834
41209,1,8880,23260,0,251
1085,127,5648,23261,0,1631
37495,87,6533,23262,1,768
79508,14,7096,23263,0,648
32579,320,4502,23264,0,541
66370,13,4819,23265,0,937
57661,1,5793,23266,0,1090
32589,1265,8149,23267,0,966
66930,652,7623,23268,1,724
15653,348,7861,23269,0,1757
45262,1,9003,23270,0,127
34199,443,8451,23271,0,1502
68835,30,4492,23272,1,1058
62077,17,6756,23273,0,1548
67327,17,8160,23274,0,1611
4789,7,6625,23275,0,248
60170,8,5884,23276,0,34
28758,2,7531,23277,0,526
